contribution_id,member_id,amount,date
C003105,M00632,5000,2023-01-09
C003106,M00632,10000,2024-03-20
C003107,M00632,5000,2024-03-01
C003108,M00632,20000,2023-04-01
C003109,M00632,15000,2024-03-19
C003110,M00632,15000,2023-03-20
C003111,M00632,15000,2023-04-13
C003112,M00632,10000,2024-03-31
C003113,M00633,10000,2023-08-23
C003114,M00633,15000,2024-01-22
C003115,M00634,5000,2023-10-25
C003116,M00634,20000,2023-06-03
C003117,M00634,5000,2024-04-12
C003118,M00634,15000,2023-02-15
C003119,M00635,5000,2023-02-27
C003120,M00635,20000,2023-01-01
C003121,M00635,20000,2023-11-13
C003122,M00635,20000,2024-04-17
C003123,M00635,15000,2023-10-14
C003124,M00636,15000,2024-02-14
C003125,M00636,5000,2023-05-28
C003126,M00636,20000,2023-04-19
C003127,M00636,15000,2023-05-01
C003128,M00636,20000,2023-04-30
C003129,M00636,5000,2024-06-13
C003130,M00637,10000,2024-03-21
C003131,M00637,20000,2023-08-18
C003132,M00637,5000,2023-03-19
C003133,M00637,5000,2023-07-12
C003134,M00637,20000,2023-04-19
C003135,M00637,5000,2023-09-20
C003136,M00638,15000,2024-03-27
C003137,M00638,5000,2023-11-20
C003138,M00638,10000,2023-08-17
C003139,M00638,15000,2023-10-24
C003140,M00638,10000,2023-08-25
C003141,M00638,5000,2023-08-05
C003142,M00638,20000,2023-09-03
C003143,M00638,10000,2023-11-15
C003144,M00639,10000,2024-01-24
C003145,M00639,15000,2023-02-08
C003146,M00639,10000,2023-07-28
C003147,M00640,5000,2024-01-28
C003148,M00640,20000,2023-09-01
C003149,M00640,20000,2023-07-11
C003150,M00640,10000,2024-06-23
C003151,M00640,15000,2023-03-18
C003152,M00640,20000,2023-06-16
C003153,M00640,20000,2023-03-30
C003154,M00641,20000,2024-06-05
C003155,M00641,15000,2024-03-07
C003156,M00641,15000,2023-04-26
C003157,M00642,10000,2023-06-05
C003158,M00642,20000,2023-01-13
C003159,M00642,15000,2024-04-09
C003160,M00642,15000,2023-08-08
C003161,M00643,20000,2023-06-22
C003162,M00643,5000,2024-05-20
C003163,M00643,15000,2023-06-06
C003164,M00643,5000,2023-06-27
C003165,M00643,15000,2023-04-22
C003166,M00644,20000,2023-10-05
C003167,M00644,5000,2024-06-16
C003168,M00644,15000,2024-05-11
C003169,M00645,5000,2023-09-07
C003170,M00645,15000,2023-10-06
C003171,M00645,10000,2023-01-02
C003172,M00645,15000,2023-06-15
C003173,M00646,10000,2023-04-23
C003174,M00646,15000,2023-08-16
C003175,M00646,20000,2024-06-11
C003176,M00646,10000,2023-01-31
C003177,M00646,10000,2024-01-13
C003178,M00647,5000,2024-06-03
C003179,M00647,5000,2023-02-03
C003180,M00647,20000,2024-05-04
C003181,M00647,20000,2024-02-27
C003182,M00647,20000,2023-01-24
C003183,M00648,5000,2023-01-12
C003184,M00648,5000,2024-03-09
C003185,M00648,5000,2023-07-27
C003186,M00649,5000,2023-05-29
C003187,M00649,15000,2023-04-15
C003188,M00649,10000,2023-08-09
C003189,M00649,10000,2024-01-09
C003190,M00649,15000,2023-09-17
C003191,M00649,15000,2023-02-11
C003192,M00649,15000,2024-05-06
C003193,M00649,5000,2023-02-16
C003194,M00649,15000,2023-02-27
C003195,M00649,20000,2023-07-28
C003196,M00649,15000,2023-07-30
C003197,M00650,10000,2024-02-17
C003198,M00650,20000,2024-03-21
C003199,M00651,5000,2023-12-17
C003200,M00651,10000,2023-06-12
C003201,M00651,15000,2024-05-09
C003202,M00652,10000,2023-12-31
C003203,M00652,5000,2023-09-28
C003204,M00652,20000,2023-04-26
C003205,M00652,15000,2024-05-30
C003206,M00653,15000,2023-04-17
C003207,M00653,15000,2023-06-11
C003208,M00653,20000,2023-09-26
C003209,M00653,5000,2023-03-14
C003210,M00654,20000,2023-08-05
C003211,M00654,20000,2023-03-27
C003212,M00654,20000,2024-02-27
C003213,M00654,10000,2023-04-28
C003214,M00654,15000,2024-02-19
C003215,M00655,20000,2024-04-10
C003216,M00655,20000,2024-02-16
C003217,M00655,10000,2024-06-11
C003218,M00656,10000,2023-01-01
C003219,M00656,5000,2024-01-16
C003220,M00657,15000,2023-04-13
C003221,M00657,5000,2024-02-24
C003222,M00657,15000,2023-04-24
C003223,M00657,10000,2023-11-09
C003224,M00657,10000,2023-12-05
C003225,M00657,15000,2023-06-22
C003226,M00657,10000,2024-04-08
C003227,M00657,10000,2024-05-15
C003228,M00658,15000,2023-08-21
C003229,M00658,15000,2023-08-24
C003230,M00659,5000,2023-07-24
C003231,M00659,5000,2023-09-14
C003232,M00659,20000,2023-05-25
C003233,M00659,10000,2023-01-14
C003234,M00659,5000,2023-07-06
C003235,M00659,10000,2023-09-16
C003236,M00659,5000,2023-02-09
C003237,M00659,10000,2024-02-22
C003238,M00660,5000,2023-06-21
C003239,M00660,15000,2024-01-28
C003240,M00660,10000,2023-08-24
C003241,M00660,20000,2023-11-28
C003242,M00661,15000,2023-04-23
C003243,M00661,15000,2023-11-26
C003244,M00661,10000,2024-02-03
C003245,M00661,20000,2024-05-22
C003246,M00661,20000,2024-04-10
C003247,M00661,5000,2024-02-11
C003248,M00662,5000,2023-04-07
C003249,M00662,10000,2024-03-25
C003250,M00662,5000,2023-04-27
C003251,M00662,5000,2024-05-20
C003252,M00662,15000,2024-04-20
C003253,M00663,15000,2023-06-30
C003254,M00664,20000,2024-05-01
C003255,M00664,5000,2023-06-30
C003256,M00664,10000,2024-04-13
C003257,M00664,15000,2023-01-21
C003258,M00665,20000,2023-09-14
C003259,M00665,10000,2024-06-16
C003260,M00665,10000,2023-01-15
C003261,M00665,15000,2023-10-31
C003262,M00665,5000,2024-02-20
C003263,M00665,20000,2023-07-15
C003264,M00665,5000,2024-01-23
C003265,M00666,15000,2023-06-20
C003266,M00666,15000,2023-11-24
C003267,M00666,10000,2023-05-25
C003268,M00666,15000,2023-06-04
C003269,M00666,5000,2024-05-22
C003270,M00666,5000,2023-12-29
C003271,M00666,10000,2023-10-25
C003272,M00666,15000,2023-10-31
C003273,M00667,20000,2023-10-03
C003274,M00667,20000,2023-08-17
C003275,M00667,5000,2023-04-18
C003276,M00667,20000,2023-06-25
C003277,M00667,20000,2023-10-13
C003278,M00667,5000,2023-11-25
C003279,M00668,5000,2023-07-15
C003280,M00668,20000,2023-12-16
C003281,M00668,10000,2024-04-15
C003282,M00668,5000,2023-08-04
C003283,M00668,10000,2023-09-17
C003284,M00668,20000,2023-10-12
C003285,M00669,15000,2024-01-14
C003286,M00670,5000,2024-02-28
C003287,M00670,15000,2023-08-01
C003288,M00670,5000,2023-04-10
C003289,M00670,20000,2023-04-22
C003290,M00671,10000,2023-02-27
C003291,M00671,10000,2024-02-06
C003292,M00671,5000,2024-06-02
C003293,M00671,10000,2023-02-15
C003294,M00671,5000,2024-02-01
C003295,M00671,20000,2023-03-15
C003296,M00671,15000,2023-12-01
C003297,M00672,10000,2023-05-14
C003298,M00672,20000,2023-11-15
C003299,M00672,20000,2024-04-23
C003300,M00673,5000,2024-01-11
C003301,M00673,5000,2023-09-14
C003302,M00673,10000,2024-03-25
C003303,M00673,5000,2023-05-21
C003304,M00673,20000,2023-02-01
C003305,M00673,15000,2023-06-01
C003306,M00673,20000,2023-09-17
C003307,M00674,20000,2023-10-06
C003308,M00674,5000,2024-03-18
C003309,M00674,20000,2024-02-03
C003310,M00674,10000,2023-12-03
C003311,M00675,5000,2024-05-21
C003312,M00675,5000,2024-04-15
C003313,M00675,20000,2023-10-16
C003314,M00675,10000,2024-05-16
C003315,M00676,20000,2023-05-29
C003316,M00676,20000,2023-05-11
C003317,M00676,15000,2024-05-30
C003318,M00677,15000,2023-10-22
C003319,M00677,15000,2024-03-10
C003320,M00678,5000,2023-07-23
C003321,M00678,20000,2023-03-16
C003322,M00678,10000,2023-10-31
C003323,M00679,10000,2024-01-23
C003324,M00679,10000,2024-02-01
C003325,M00679,5000,2024-05-25
C003326,M00679,15000,2024-03-15
C003327,M00679,20000,2023-11-07
C003328,M00679,15000,2023-10-01
C003329,M00679,5000,2023-08-05
C003330,M00679,15000,2024-02-12
C003331,M00680,10000,2024-05-15
C003332,M00680,20000,2023-02-21
C003333,M00680,5000,2023-04-13
C003334,M00680,15000,2024-02-28
C003335,M00680,10000,2023-07-24
C003336,M00680,10000,2024-04-14
C003337,M00680,5000,2023-10-31
C003338,M00680,20000,2024-03-02
C003339,M00681,15000,2023-12-18
C003340,M00681,20000,2023-03-07
C003341,M00681,5000,2023-12-13
C003342,M00681,20000,2023-02-02
C003343,M00682,20000,2024-06-20
C003344,M00682,15000,2023-06-28
C003345,M00682,20000,2023-05-25
C003346,M00682,5000,2023-07-17
C003347,M00682,5000,2023-03-25
C003348,M00682,5000,2023-03-26
C003349,M00682,5000,2024-04-20
C003350,M00682,15000,2023-03-13
C003351,M00683,20000,2023-01-07
C003352,M00683,15000,2023-01-04
C003353,M00683,15000,2023-05-05
C003354,M00683,10000,2024-06-08
C003355,M00684,15000,2023-11-16
C003356,M00685,5000,2023-06-17
C003357,M00685,15000,2024-05-03
C003358,M00685,10000,2023-12-28
C003359,M00685,5000,2023-09-01
C003360,M00685,5000,2023-06-20
C003361,M00685,10000,2024-02-10
C003362,M00686,10000,2024-05-20
C003363,M00686,10000,2024-02-02
C003364,M00686,10000,2024-03-22
C003365,M00686,15000,2023-01-16
C003366,M00686,20000,2023-12-15
C003367,M00687,5000,2023-06-08
C003368,M00687,20000,2023-09-11
C003369,M00687,5000,2024-06-10
C003370,M00687,10000,2023-06-04
C003371,M00688,15000,2023-07-25
C003372,M00688,5000,2024-04-28
C003373,M00688,15000,2024-05-10
C003374,M00688,10000,2023-09-06
C003375,M00688,15000,2024-01-08
C003376,M00688,20000,2023-05-18
C003377,M00689,15000,2023-04-25
C003378,M00689,10000,2024-01-04
C003379,M00689,10000,2024-05-29
C003380,M00689,5000,2024-03-10
C003381,M00689,15000,2023-08-15
C003382,M00689,20000,2023-09-25
C003383,M00689,5000,2023-12-26
C003384,M00689,10000,2023-02-09
C003385,M00690,15000,2023-09-15
C003386,M00690,20000,2024-05-23
C003387,M00690,5000,2023-06-10
C003388,M00691,10000,2024-01-30
C003389,M00691,10000,2023-02-05
C003390,M00691,20000,2023-08-11
C003391,M00691,20000,2024-06-13
C003392,M00691,5000,2024-02-06
C003393,M00691,10000,2023-05-16
C003394,M00691,10000,2024-03-19
C003395,M00691,10000,2023-10-19
C003396,M00692,15000,2023-04-10
C003397,M00692,10000,2023-09-20
C003398,M00692,20000,2023-11-26
C003399,M00693,15000,2024-04-10
C003400,M00693,5000,2023-12-29
C003401,M00693,5000,2023-03-24
C003402,M00693,10000,2023-02-25
C003403,M00693,20000,2023-01-22
C003404,M00693,10000,2023-07-04
C003405,M00693,5000,2023-09-21
C003406,M00694,5000,2023-03-08
C003407,M00694,20000,2024-01-29
C003408,M00694,5000,2024-02-09
C003409,M00694,5000,2023-05-11
C003410,M00695,20000,2023-10-10
C003411,M00695,15000,2023-07-13
C003412,M00695,10000,2023-02-16
C003413,M00695,10000,2023-12-08
C003414,M00695,10000,2024-06-05
C003415,M00695,5000,2024-01-05
C003416,M00695,10000,2023-05-11
C003417,M00696,15000,2023-02-07
C003418,M00696,10000,2023-11-15
C003419,M00696,20000,2024-01-11
C003420,M00696,15000,2024-04-18
C003421,M00696,10000,2024-05-13
C003422,M00696,20000,2023-05-09
C003423,M00697,15000,2023-05-13
C003424,M00697,10000,2023-07-04
C003425,M00697,5000,2024-06-17
C003426,M00697,10000,2024-05-30
C003427,M00697,15000,2023-06-14
C003428,M00697,15000,2023-08-06
C003429,M00697,20000,2023-01-05
C003430,M00697,15000,2023-03-22
C003431,M00697,5000,2024-05-07
C003432,M00698,15000,2023-05-02
C003433,M00698,10000,2024-05-27
C003434,M00698,10000,2024-03-16
C003435,M00698,10000,2023-12-11
C003436,M00698,5000,2023-12-04
C003437,M00698,15000,2023-07-03
C003438,M00698,15000,2023-01-17
C003439,M00698,20000,2024-01-03
C003440,M00699,5000,2024-03-13
C003441,M00699,15000,2023-12-15
C003442,M00699,10000,2023-11-20
C003443,M00699,10000,2023-10-29
C003444,M00699,10000,2024-06-12
C003445,M00700,20000,2024-06-09
C003446,M00700,5000,2024-05-30
C003447,M00701,15000,2024-05-25
C003448,M00702,20000,2024-01-01
C003449,M00702,15000,2023-08-03
C003450,M00702,5000,2024-03-03
C003451,M00702,5000,2024-01-31
C003452,M00702,15000,2024-05-15
C003453,M00702,15000,2023-08-15
C003454,M00702,20000,2024-05-14
C003455,M00702,20000,2023-04-03
C003456,M00703,10000,2023-10-05
C003457,M00703,10000,2024-06-21
C003458,M00703,5000,2024-01-28
C003459,M00704,5000,2024-06-09
C003460,M00704,20000,2023-03-12
C003461,M00705,10000,2023-07-04
C003462,M00705,5000,2023-04-09
C003463,M00705,10000,2024-05-05
C003464,M00705,5000,2024-05-23
C003465,M00705,10000,2023-04-06
C003466,M00705,15000,2024-05-04
C003467,M00705,15000,2023-08-06
C003468,M00705,15000,2023-09-30
C003469,M00706,10000,2024-01-14
C003470,M00706,10000,2024-03-03
C003471,M00706,20000,2023-03-25
C003472,M00706,20000,2023-02-10
C003473,M00706,10000,2023-11-05
C003474,M00707,5000,2023-03-15
C003475,M00707,10000,2024-04-07
C003476,M00707,20000,2024-06-20
C003477,M00707,10000,2024-02-09
C003478,M00707,20000,2023-10-05
C003479,M00707,20000,2023-08-12
C003480,M00708,15000,2023-12-19
C003481,M00708,20000,2023-04-25
C003482,M00708,15000,2023-01-01
C003483,M00708,15000,2023-08-14
C003484,M00708,15000,2023-01-19
C003485,M00708,5000,2023-01-24
C003486,M00708,5000,2023-07-30
C003487,M00709,15000,2023-08-30
C003488,M00709,5000,2023-05-19
C003489,M00709,10000,2023-05-27
C003490,M00709,10000,2023-02-26
C003491,M00709,15000,2023-01-02
C003492,M00710,20000,2023-09-22
C003493,M00710,10000,2023-01-15
C003494,M00710,5000,2023-04-15
C003495,M00710,15000,2024-05-07
C003496,M00710,5000,2023-08-07
C003497,M00710,20000,2023-12-07
C003498,M00711,15000,2024-05-09
C003499,M00711,10000,2023-06-11
C003500,M00711,20000,2023-05-01
C003501,M00711,10000,2024-02-03
C003502,M00711,5000,2023-05-09
C003503,M00712,10000,2024-01-18
C003504,M00712,5000,2023-02-17
C003505,M00712,15000,2023-07-28
C003506,M00712,5000,2023-04-29
C003507,M00712,10000,2023-11-11
C003508,M00712,15000,2023-02-05
C003509,M00712,15000,2024-02-07
C003510,M00712,5000,2023-02-08
C003511,M00712,20000,2023-06-29
C003512,M00712,15000,2023-12-05
C003513,M00713,20000,2023-02-03
C003514,M00713,10000,2023-02-18
C003515,M00713,5000,2023-02-26
C003516,M00713,5000,2023-04-19
C003517,M00714,20000,2023-09-24
C003518,M00714,15000,2023-03-29
C003519,M00714,20000,2024-06-16
C003520,M00714,20000,2024-03-06
C003521,M00714,10000,2023-08-30
C003522,M00714,20000,2023-03-07
C003523,M00715,20000,2024-01-02
C003524,M00715,15000,2023-08-17
C003525,M00715,10000,2024-03-15
C003526,M00715,10000,2024-06-15
C003527,M00716,10000,2023-03-03
C003528,M00716,15000,2023-08-26
C003529,M00716,20000,2023-05-03
C003530,M00716,15000,2023-12-08
C003531,M00716,10000,2024-03-30
C003532,M00716,10000,2023-10-09
C003533,M00717,10000,2023-04-05
C003534,M00717,10000,2023-05-27
C003535,M00717,15000,2023-10-24
C003536,M00717,15000,2024-03-31
C003537,M00717,10000,2023-08-19
C003538,M00718,20000,2023-10-03
C003539,M00719,10000,2023-07-16
C003540,M00719,20000,2023-08-31
C003541,M00719,10000,2023-07-09
C003542,M00720,15000,2024-03-02
C003543,M00720,20000,2024-05-01
C003544,M00720,5000,2023-04-22
C003545,M00720,10000,2023-09-15
C003546,M00720,15000,2024-06-11
C003547,M00720,15000,2023-12-16
C003548,M00721,10000,2024-01-06
C003549,M00721,15000,2023-09-06
C003550,M00721,15000,2023-06-30
C003551,M00722,10000,2023-04-21
C003552,M00722,20000,2023-05-13
C003553,M00722,10000,2023-04-29
C003554,M00722,5000,2023-02-24
C003555,M00722,5000,2024-03-28
C003556,M00722,15000,2023-11-26
C003557,M00723,15000,2023-07-02
C003558,M00723,10000,2023-05-13
C003559,M00723,10000,2023-12-16
C003560,M00723,5000,2023-10-20
C003561,M00723,5000,2023-07-16
C003562,M00724,15000,2024-02-09
C003563,M00724,10000,2023-01-26
C003564,M00724,5000,2024-01-30
C003565,M00725,10000,2024-02-26
C003566,M00725,5000,2024-03-18
C003567,M00725,20000,2024-06-03
C003568,M00725,15000,2023-10-15
C003569,M00725,15000,2023-02-10
C003570,M00725,20000,2023-06-04
C003571,M00725,10000,2023-10-02
C003572,M00725,5000,2023-06-28
C003573,M00725,15000,2023-05-17
C003574,M00725,10000,2023-06-29
C003575,M00726,15000,2023-06-19
C003576,M00726,15000,2024-05-23
C003577,M00726,5000,2023-03-23
C003578,M00726,20000,2024-06-02
C003579,M00726,20000,2023-02-17
C003580,M00727,10000,2023-05-22
C003581,M00727,15000,2024-03-11
C003582,M00727,15000,2023-02-12
C003583,M00727,10000,2023-08-04
C003584,M00727,10000,2024-06-03
C003585,M00727,20000,2023-12-11
C003586,M00728,5000,2024-02-12
C003587,M00728,20000,2024-03-19
C003588,M00728,20000,2023-09-22
C003589,M00729,5000,2023-05-30
C003590,M00729,5000,2023-03-10
C003591,M00729,15000,2023-08-18
C003592,M00730,20000,2023-10-26
C003593,M00730,10000,2023-10-20
C003594,M00731,5000,2024-06-09
C003595,M00731,15000,2023-03-18
C003596,M00731,20000,2023-10-04
C003597,M00731,5000,2024-04-10
C003598,M00731,20000,2024-03-23
C003599,M00731,20000,2023-06-09
C003600,M00732,5000,2023-03-30
C003601,M00732,10000,2023-11-04
C003602,M00732,15000,2024-01-06
C003603,M00732,20000,2023-06-16
C003604,M00733,5000,2023-01-31
C003605,M00733,15000,2023-05-08
C003606,M00733,5000,2023-10-21
C003607,M00733,10000,2024-01-23
C003608,M00733,15000,2024-06-07
C003609,M00734,5000,2023-08-27
C003610,M00734,15000,2023-02-01
C003611,M00734,15000,2024-06-17
C003612,M00734,15000,2023-04-20
C003613,M00734,20000,2024-01-15
C003614,M00734,5000,2023-09-06
C003615,M00734,20000,2023-02-03
C003616,M00735,10000,2023-03-16
C003617,M00735,5000,2023-05-16
C003618,M00735,10000,2023-03-15
C003619,M00735,15000,2023-01-18
C003620,M00735,10000,2023-02-12
C003621,M00736,10000,2023-10-30
C003622,M00736,15000,2023-07-21
C003623,M00736,5000,2024-02-19
C003624,M00737,20000,2024-01-04
C003625,M00737,20000,2023-12-12
C003626,M00738,15000,2024-06-19
C003627,M00738,20000,2024-04-15
C003628,M00738,15000,2023-04-15
C003629,M00738,20000,2023-11-18
C003630,M00738,20000,2024-06-10
C003631,M00738,15000,2023-03-26
C003632,M00738,15000,2023-08-23
C003633,M00738,10000,2023-09-20
C003634,M00738,5000,2024-05-08
C003635,M00739,15000,2023-12-01
C003636,M00739,15000,2023-08-05
C003637,M00739,20000,2023-12-19
C003638,M00739,5000,2023-11-21
C003639,M00739,5000,2023-08-16
C003640,M00740,20000,2023-08-12
C003641,M00740,15000,2023-12-10
C003642,M00740,20000,2024-06-07
C003643,M00740,15000,2023-05-09
C003644,M00740,10000,2023-05-07
C003645,M00740,5000,2023-03-12
C003646,M00740,15000,2023-07-06
C003647,M00741,10000,2024-01-11
C003648,M00741,15000,2023-09-03
C003649,M00741,20000,2024-02-09
C003650,M00741,5000,2023-01-21
C003651,M00742,5000,2023-09-19
C003652,M00742,10000,2023-02-18
C003653,M00742,5000,2023-04-28
C003654,M00742,15000,2024-02-01
C003655,M00743,20000,2023-07-05
C003656,M00743,15000,2023-08-03
C003657,M00743,5000,2023-08-04
C003658,M00743,15000,2023-04-12
C003659,M00743,15000,2023-02-23
C003660,M00744,15000,2023-10-20
C003661,M00744,15000,2023-10-19
C003662,M00744,10000,2023-09-18
C003663,M00744,20000,2023-07-26
C003664,M00745,20000,2024-02-03
C003665,M00745,20000,2023-11-02
C003666,M00745,20000,2023-05-31
C003667,M00745,10000,2024-04-11
C003668,M00746,15000,2023-02-18
C003669,M00746,5000,2024-04-11
C003670,M00746,20000,2023-06-28
C003671,M00746,5000,2023-03-13
C003672,M00746,10000,2023-06-08
C003673,M00746,5000,2023-01-30
C003674,M00746,15000,2023-09-08
C003675,M00747,15000,2023-07-18
C003676,M00747,15000,2024-04-22
C003677,M00747,10000,2024-05-17
C003678,M00747,5000,2023-04-30
C003679,M00748,15000,2023-01-31
C003680,M00748,10000,2024-02-15
C003681,M00748,5000,2023-01-27
C003682,M00748,5000,2023-04-07
C003683,M00748,20000,2023-12-12
C003684,M00749,5000,2023-01-28
C003685,M00749,5000,2024-01-21
C003686,M00749,10000,2023-05-07
C003687,M00749,15000,2024-06-04
C003688,M00749,20000,2024-03-25
C003689,M00749,15000,2023-11-14
C003690,M00749,5000,2023-04-17
C003691,M00749,10000,2024-04-02
C003692,M00750,15000,2024-01-15
C003693,M00750,20000,2023-07-26
C003694,M00750,5000,2024-01-29
C003695,M00751,5000,2023-08-22
C003696,M00751,20000,2023-11-16
C003697,M00751,5000,2023-06-29
C003698,M00751,20000,2024-01-03
C003699,M00751,10000,2024-05-10
C003700,M00752,20000,2023-02-13
C003701,M00752,15000,2023-02-16
C003702,M00752,5000,2023-01-24
C003703,M00752,10000,2023-03-30
C003704,M00752,15000,2023-04-29
C003705,M00752,15000,2023-06-27
C003706,M00752,20000,2023-12-08
C003707,M00752,5000,2023-02-28
C003708,M00752,20000,2024-03-13
C003709,M00752,20000,2024-03-01
C003710,M00753,20000,2023-04-12
C003711,M00753,20000,2023-01-15
C003712,M00753,5000,2023-02-20
C003713,M00754,5000,2024-04-24
C003714,M00754,20000,2023-04-18
C003715,M00754,15000,2023-08-29
C003716,M00754,10000,2023-05-15
C003717,M00755,10000,2023-10-20
C003718,M00755,10000,2024-02-08
C003719,M00755,15000,2023-01-02
C003720,M00755,15000,2023-07-10
C003721,M00755,15000,2024-05-01
C003722,M00755,5000,2023-06-26
C003723,M00756,5000,2024-05-16
C003724,M00756,15000,2023-09-17
C003725,M00756,10000,2023-04-23
C003726,M00756,15000,2023-01-20
C003727,M00757,20000,2023-03-20
C003728,M00757,15000,2023-01-14
C003729,M00757,10000,2023-09-03
C003730,M00757,15000,2023-01-14
C003731,M00757,20000,2023-02-02
C003732,M00758,5000,2024-02-20
C003733,M00758,20000,2023-12-25
C003734,M00759,10000,2023-09-07
C003735,M00759,20000,2023-10-05
C003736,M00760,15000,2023-10-02
C003737,M00760,15000,2023-03-27
C003738,M00760,20000,2024-02-08
C003739,M00760,10000,2023-10-20
C003740,M00760,10000,2023-01-31
C003741,M00760,15000,2023-04-17
C003742,M00760,10000,2023-10-03
C003743,M00761,20000,2023-05-09
C003744,M00761,5000,2023-08-19
C003745,M00761,15000,2023-05-17
C003746,M00761,5000,2024-03-30
C003747,M00762,5000,2024-03-22
C003748,M00762,5000,2023-09-28
C003749,M00762,10000,2024-04-10
C003750,M00762,20000,2023-06-19
C003751,M00762,5000,2023-06-23
C003752,M00762,5000,2023-01-26
C003753,M00762,20000,2024-05-25
C003754,M00762,10000,2024-02-10
C003755,M00763,5000,2023-07-10
C003756,M00763,10000,2023-08-21
C003757,M00763,10000,2024-02-09
C003758,M00763,15000,2023-09-28
C003759,M00763,15000,2023-05-14
C003760,M00764,15000,2024-05-23
C003761,M00764,10000,2023-10-30
C003762,M00764,10000,2023-01-02
C003763,M00764,10000,2023-07-14
C003764,M00764,15000,2023-11-04
C003765,M00764,15000,2023-09-07
C003766,M00765,20000,2024-02-11
C003767,M00765,20000,2023-11-30
C003768,M00765,15000,2023-07-24
C003769,M00765,5000,2023-12-21
C003770,M00765,20000,2023-07-08
C003771,M00766,10000,2024-01-05
C003772,M00766,15000,2024-03-12
C003773,M00766,20000,2023-02-18
C003774,M00766,15000,2023-05-09
C003775,M00767,5000,2024-06-09
C003776,M00767,15000,2024-05-20
C003777,M00767,20000,2023-08-26
C003778,M00768,10000,2023-12-21
C003779,M00768,15000,2023-11-25
C003780,M00768,20000,2023-08-19
C003781,M00768,20000,2023-05-26
C003782,M00768,15000,2023-05-20
C003783,M00768,10000,2023-01-21
C003784,M00768,10000,2023-03-05
C003785,M00769,10000,2023-08-13
C003786,M00769,15000,2024-03-29
C003787,M00771,15000,2024-05-24
C003788,M00771,20000,2023-03-20
C003789,M00771,20000,2024-04-26
C003790,M00771,5000,2023-09-07
C003791,M00772,15000,2024-05-12
C003792,M00772,10000,2023-08-22
C003793,M00772,10000,2023-09-05
C003794,M00772,15000,2023-02-21
C003795,M00772,5000,2023-11-20
C003796,M00772,10000,2023-04-22
C003797,M00773,10000,2023-10-14
C003798,M00773,5000,2023-04-16
C003799,M00773,10000,2023-05-26
C003800,M00773,5000,2023-04-25
C003801,M00774,10000,2023-11-14
C003802,M00774,5000,2023-06-03
C003803,M00774,5000,2024-05-31
C003804,M00774,10000,2023-11-06
C003805,M00774,15000,2023-06-26
C003806,M00774,10000,2023-08-08
C003807,M00775,15000,2023-09-01
C003808,M00775,5000,2023-08-14
C003809,M00775,5000,2023-10-20
C003810,M00775,5000,2024-01-16
C003811,M00775,15000,2023-06-15
C003812,M00775,15000,2023-08-06
C003813,M00776,10000,2023-09-25
C003814,M00776,10000,2023-01-06
C003815,M00776,15000,2023-06-11
C003816,M00776,10000,2024-06-01
C003817,M00776,20000,2024-02-05
C003818,M00776,5000,2023-06-05
C003819,M00776,10000,2023-01-10
C003820,M00777,15000,2024-02-12
C003821,M00778,15000,2023-01-09
C003822,M00778,10000,2023-06-19
C003823,M00778,20000,2023-06-17
C003824,M00778,5000,2024-05-11
C003825,M00778,20000,2024-02-17
C003826,M00779,10000,2023-01-17
C003827,M00779,5000,2023-12-26
C003828,M00779,15000,2023-05-03
C003829,M00779,20000,2023-04-22
C003830,M00780,15000,2023-03-17
C003831,M00780,10000,2024-05-17
C003832,M00780,20000,2024-04-23
C003833,M00780,20000,2023-09-22
C003834,M00780,15000,2023-04-20
C003835,M00780,20000,2023-11-03
C003836,M00781,20000,2023-09-23
C003837,M00781,20000,2023-12-16
C003838,M00781,15000,2024-04-01
C003839,M00781,15000,2023-03-29
C003840,M00782,20000,2023-12-12
C003841,M00782,5000,2023-03-19
C003842,M00782,20000,2023-01-14
C003843,M00782,5000,2023-10-31
C003844,M00782,15000,2023-03-20
C003845,M00782,10000,2024-02-22
C003846,M00782,20000,2023-02-20
C003847,M00783,5000,2023-02-11
C003848,M00783,5000,2024-06-05
C003849,M00783,20000,2023-06-02
C003850,M00783,10000,2023-10-21
C003851,M00783,5000,2023-04-23
C003852,M00783,15000,2023-04-22
C003853,M00784,5000,2023-08-01
C003854,M00784,20000,2023-05-04
C003855,M00784,20000,2023-08-01
C003856,M00784,20000,2023-03-26
C003857,M00785,5000,2024-03-16
C003858,M00785,10000,2023-03-30
C003859,M00785,10000,2023-08-16
C003860,M00786,15000,2024-03-31
C003861,M00786,15000,2023-10-28
C003862,M00786,10000,2024-05-02
C003863,M00787,20000,2023-01-08
C003864,M00787,15000,2023-12-26
C003865,M00787,15000,2023-09-26
C003866,M00787,20000,2023-12-20
C003867,M00787,20000,2023-02-18
C003868,M00787,10000,2023-12-22
C003869,M00787,10000,2023-06-07
C003870,M00787,5000,2023-11-04
C003871,M00788,10000,2023-04-06
C003872,M00788,20000,2024-03-04
C003873,M00789,5000,2023-06-25
C003874,M00789,20000,2024-03-17
C003875,M00789,15000,2024-05-28
C003876,M00789,10000,2023-12-27
C003877,M00789,20000,2023-06-26
C003878,M00790,10000,2023-03-05
C003879,M00790,10000,2023-11-26
C003880,M00790,15000,2023-01-17
